cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
10,vlgr_df,Furniture List,7.99,21.329498017088,6.37,7.722588536464
10,vlgr_df,Favorite Song,6.65,12.533101791128,5.05,3.251147623504
10,vlgr_df,Filename,6.97,11.432559626168,5.96,2.722249751344
10,vlgr_df,Style 2,7.15,11.578769175248,4.98,2.796120806224
11,popul_df,tier,1.04,1.13509276032,5.49,3.67413960032
11,popul_df,rank,0.5680000000000001,1.13509276032,3.35,3.67413960032
11,vlgr_df,Species,7.0,11.450777429408001,5.81,2.731454131984
11,vlgr_df,Gender,6.42,11.424618532448001,4.05,2.718237585424
11,vlgr_df,Personality,6.41,11.497956868568,4.58,2.755291117744
11,vlgr_df,Hobby,6.58,11.675930792528002,5.45,2.845210836304
11,vlgr_df,Birthday,6.68,11.559617125688002,3.88,2.7864444060639997
11,vlgr_df,Catchphrase,6.54,11.766552685568001,3.54,2.8841524467040003
11,vlgr_df,Favorite Song,6.77,12.533101791128,3.65,3.251147623504
11,vlgr_df,Style 1,6.58,11.553544524608,3.77,2.783376279184
11,vlgr_df,Style 2,6.83,11.578769175248,4.63,2.796120806224
11,vlgr_df,Color 1,6.66,11.460587015768002,3.78,2.736410336944
11,vlgr_df,Color 2,6.68,11.451244552568001,3.54,2.731690141744
11,vlgr_df,Wallpaper,7.12,13.500046732328,4.16,3.750544275664
11,vlgr_df,Flooring,6.98,13.848520609688,4.66,3.942892230064
11,vlgr_df,Furniture List,8.06,21.329498017088,6.88,7.722588536464
11,vlgr_df,Filename,6.65,11.432559626168,4.12,2.722249751344
11,vlgr_df,Unique Entry ID,7.04,13.624301492888002,4.37,3.8296075452640004
11,combined_df,tier,8.79,3.71467178112,92.2,26.495796003200002
11,combined_df,rank,8.84,3.71467178112,65.7,26.495796003200002
11,combined_df,Species,635.0,114.45396170604799,172.0,11.669891684704002
11,combined_df,Gender,552.0,114.192372736448,157.0,11.537726219104002
11,combined_df,Personality,554.0,114.92575609764799,102.0,11.908261542304
11,combined_df,Hobby,551.0,116.705495337248,103.0,12.807458727904002
11,combined_df,Birthday,550.0,115.542358668848,105.0,12.219794425504002
11,combined_df,Catchphrase,550.0,117.611714267648,123.0,13.196874831904001
11,combined_df,Favorite Song,583.0,125.277205323248,234.0,16.866826599904
11,combined_df,Style 1,557.0,115.481632658048,101.0,12.189113156704
11,combined_df,Style 2,548.0,115.733879164448,102.0,12.316558427104003
11,combined_df,Color 1,550.0,114.552057569648,102.0,11.719453734304
11,combined_df,Color 2,547.0,114.458632937648,110.0,11.672251782304002
11,combined_df,Wallpaper,584.0,134.946654735248,259.0,21.860793121504003
11,combined_df,Flooring,614.0,138.431393508848,153.0,23.784272665504
11,combined_df,Furniture List,750.0,213.24116758284802,248.0,61.581235729503994
