cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
0,data,gameId,6.34,2.896437965632,156.0,19.2667007249936
0,data,playId,3.48,2.896437965632,19.7,19.2667007249936
0,data,nflId,24.3,11.4126575426816,34.7,24.7271006803856
0,data,frameId,3.43,2.896437965632,21.5,19.2667007249936
0,data,time,246.0,119.12768020542639,113.0,41.48940837316881
0,data,jerseyNumber,20.0,11.4126575426816,20.9,24.7271006803856
0,data,team,152.0,92.9896870068364,47.1,28.2851059995176
0,data,playDirection,142.0,94.98220785266379,40.2,29.290151202380002
0,data,x,11.9,11.4126575426816,22.0,24.347524233972802
0,data,y,11.5,11.4126575426816,25.7,24.347524233972802
0,data,s,14.7,11.4126575426816,13.9,24.347524233972802
0,data,a,11.4,11.4126575426816,13.4,24.347524233972802
0,data,dis,12.4,11.4126575426816,16.3,24.347524233972802
0,data,o,14.2,11.4126575426816,32.4,24.7271006803856
0,data,dir,14.5,11.4126575426816,35.8,24.7271006803856
0,data,event,428.0,60.4474726544992,25.6,27.0901968449792
0,data,pff_role,192.0,98.8428126057262,45.2,32.0282514743864
0,data,pff_positionLinedUp,142.0,91.4074684598266,45.8,28.273554501814402
0,data,pff_hit,23.0,11.4126575426816,24.1,24.7271006803856
0,data,pff_hurry,22.4,11.4126575426816,34.4,24.7271006803856
0,data,pff_sack,22.2,11.4126575426816,33.4,24.7271006803856
0,data,pff_beatenByDefender,18.4,11.4126575426816,24.6,24.7271006803856
0,data,pff_hitAllowed,18.3,11.4126575426816,23.7,24.7271006803856
0,data,pff_hurryAllowed,18.1,11.4126575426816,36.8,24.7271006803856
0,data,pff_sackAllowed,22.2,11.4126575426816,37.6,24.7271006803856
0,data,pff_nflIdBlockedPlayer,17.1,11.4126575426816,21.3,24.7271006803856
0,data,pff_blockType,330.0,65.00338555999,33.4,26.7186254389328
0,data,pff_backFieldBlock,18.2,11.4126575426816,21.3,24.7271006803856
0,players,nflId,0.93,0.8535125411200001,4.8,1.1928438208304
0,players,height,2.19,0.2801614769536,8.71,1.8182258184728
0,players,weight,1.25,0.8535125411200001,3.7,1.1928438208304
0,players,birthDate,2.08,0.2881235912158,3.67,1.8293949803648
0,players,collegeName,1.66,0.29033308376260003,4.21,1.8302752967695999
0,players,officialPosition,1.67,0.2756420603806,4.91,1.8159424240447999
0,players,displayName,2.09,0.3189724047022,5.13,1.8378346893824
0,plays,gameId,1.15,0.878721896768,4.09,1.4158721708432
0,plays,playId,0.811,0.878721896768,3.21,1.4158721708432
0,plays,playDescription,3.14,3.3027640581944,6.65,3.0939388243623998
0,plays,quarter,0.8,0.878721896768,3.84,1.4158721708432
0,plays,down,0.54,0.878721896768,3.81,1.4158721708432
0,plays,yardsToGo,0.864,0.878721896768,3.05,1.4158721708432
0,plays,possessionTeam,2.48,1.4190502100258002,4.45,2.1422094063328
0,plays,defensiveTeam,2.51,1.4187162169664003,3.37,2.1420406593544
0,plays,yardlineSide,2.51,1.4109643081262002,4.18,2.1430956229816
0,plays,yardlineNumber,1.04,0.878721896768,2.87,1.4158721708432
0,plays,gameClock,2.27,1.4639197251596001,3.56,2.1648793238296
0,plays,preSnapHomeScore,0.9400000000000001,0.878721896768,3.17,1.4158721708432
0,plays,preSnapVisitorScore,1.0,0.878721896768,3.49,1.4158721708432
0,plays,passResult,2.21,1.3844200345592002,3.67,2.1247128227752
0,plays,penaltyYards,1.72,0.9748480304384001,3.35,0.4342081099664
0,plays,prePenaltyPlayResult,0.77,0.878721896768,3.01,1.4158721708432
0,plays,playResult,0.8290000000000001,0.878721896768,2.98,1.4158721708432
0,plays,foulName1,3.82,0.9422482581506,3.81,2.13332245882
0,plays,foulNFLId1,1.52,0.9748480304384001,5.28,0.4342081099664
0,plays,foulName2,4.15,0.867457169003,4.97,2.1163627974664
0,plays,foulNFLId2,1.65,0.9748480304384001,4.17,0.4342081099664
0,plays,foulName3,5.79,0.8644372177735999,4.84,2.115692529748
0,plays,foulNFLId3,1.79,0.9748480304384001,3.69,0.4342081099664
0,plays,absoluteYardlineNumber,1.38,0.9748480304384001,3.51,0.4342081099664
0,plays,offenseFormation,2.76,1.5039825429770002,3.46,2.1866111025304003
0,plays,personnelO,2.46,1.6854972604898002,3.55,2.2781427677512
0,plays,defendersInBox,1.67,0.9748480304384001,3.27,0.4342081099664
0,plays,personnelD,2.49,1.6836684733184,3.62,2.2772187895408003
0,plays,dropBackType,2.49,1.547693592674,3.15,2.2240658514424
0,plays,pff_playAction,1.14,0.878721896768,3.95,1.4158721708432
0,plays,pff_passCoverage,2.14,1.5064769806514002,3.37,2.1863809930144
0,plays,pff_passCoverageType,2.71,1.4392789784696,3.8,2.1524298089896
1,data,gameId,3.42,2.896437965632,13.6,19.2667007249936
1,data,playId,3.23,2.896437965632,12.8,19.2667007249936
1,data,nflId,19.0,11.4126575426816,18.9,24.7271006803856
1,data,frameId,3.39,2.896437965632,16.2,19.2667007249936
1,data,time,210.0,119.12768020542639,131.0,41.48940837316881
1,data,jerseyNumber,14.3,11.4126575426816,31.9,24.7271006803856
1,data,team,128.0,92.9896870068364,39.7,28.2851059995176
1,data,playDirection,125.0,94.98220785266379,31.1,29.290151202380002
1,data,x,11.6,11.4126575426816,17.3,24.347524233972802
1,data,y,10.8,11.4126575426816,23.5,24.347524233972802
1,data,s,11.1,11.4126575426816,21.0,24.347524233972802
1,data,a,11.5,11.4126575426816,22.5,24.347524233972802
1,data,dis,11.4,11.4126575426816,21.0,24.347524233972802
1,data,o,13.9,11.4126575426816,23.3,24.7271006803856
1,data,dir,13.5,11.4126575426816,21.1,24.7271006803856
1,data,event,346.0,60.4474726544992,24.2,27.0901968449792
1,data,pff_role,145.0,98.8428126057262,51.2,32.0282514743864
1,data,pff_positionLinedUp,145.0,91.4074684598266,50.3,28.273554501814402
1,data,pff_hit,22.7,11.4126575426816,27.1,24.7271006803856
1,data,pff_hurry,24.0,11.4126575426816,29.3,24.7271006803856
1,data,pff_sack,28.1,11.4126575426816,26.5,24.7271006803856
1,data,pff_beatenByDefender,22.5,11.4126575426816,34.8,24.7271006803856
1,data,pff_hitAllowed,23.3,11.4126575426816,22.8,24.7271006803856
1,data,pff_hurryAllowed,22.4,11.4126575426816,24.3,24.7271006803856
1,data,pff_sackAllowed,19.0,11.4126575426816,24.8,24.7271006803856
1,data,pff_nflIdBlockedPlayer,16.4,11.4126575426816,34.0,24.7271006803856
1,data,pff_blockType,322.0,65.00338555999,42.7,26.7186254389328
1,data,pff_backFieldBlock,17.8,11.4126575426816,29.6,24.7271006803856
2,data,event,488.0,60.4474726544992,28.9,27.0901968449792
2,data,frameId,3.58,2.896437965632,14.2,19.2667007249936
2,df,gameId,2.01,2.3551126952960004,6.76,3.6146815876416003
2,df,playId,1.83,2.3551126952960004,4.51,3.6146815876416003
2,df,nflId,4.16,2.3551126952960004,6.13,3.6146815876416003
2,df,frameId,1.74,2.3551126952960004,5.15,3.6146815876416003
2,df,time,23.3,13.521181234276801,22.1,6.6017912050656005
2,df,jerseyNumber,4.12,2.3551126952960004,7.89,3.6146815876416003
2,df,team,31.9,11.30831138703,10.9,5.489002826568
2,df,playDirection,23.4,11.475840437132401,10.9,5.5733137731816
2,df,x,3.14,2.3551126952960004,5.3,3.6146815876416003
2,df,y,2.91,2.3551126952960004,4.86,3.6146815876416003
2,df,s,2.86,2.3551126952960004,6.41,3.6146815876416003
2,df,a,2.9,2.3551126952960004,5.72,3.6146815876416003
2,df,dis,2.47,2.3551126952960004,4.79,3.6146815876416003
2,df,o,2.89,2.3551126952960004,7.26,3.6146815876416003
2,df,dir,3.01,2.3551126952960004,8.59,3.6146815876416003
2,df,event,73.1,9.3833155295964,8.94,5.4862379722296
2,df,pff_role,33.7,11.8046040527562,13.1,5.798089468605601
2,df,pff_positionLinedUp,31.2,11.1757511766852,12.8,5.4810551979
2,df,pff_hit,5.38,2.3551126952960004,8.63,3.6146815876416003
2,df,pff_hurry,4.06,2.3551126952960004,8.61,3.6146815876416003
2,df,pff_sack,4.26,2.3551126952960004,6.33,3.6146815876416003
2,df,pff_beatenByDefender,4.25,2.3551126952960004,7.82,3.6146815876416003
2,df,pff_hitAllowed,5.79,2.3551126952960004,6.2,3.6146815876416003
2,df,pff_hurryAllowed,5.46,2.3551126952960004,5.88,3.6146815876416003
2,df,pff_sackAllowed,5.48,2.3551126952960004,5.84,3.6146815876416003
2,df,pff_nflIdBlockedPlayer,4.56,2.3551126952960004,6.48,3.6146815876416003
2,df,pff_blockType,75.6,8.9345059330842,6.84,5.3502149271024
2,df,pff_backFieldBlock,5.22,2.3551126952960004,5.68,3.6146815876416003
3,df,gameId,1.51,2.3551126952960004,3.64,3.6146815876416003
3,df,playId,1.33,2.3551126952960004,3.84,3.6146815876416003
3,df,nflId,2.81,2.3551126952960004,7.86,3.6146815876416003
4,data,frameId,3.41,2.896437965632,12.4,19.2667007249936
4,data,team,137.0,92.9896870068364,36.1,28.2851059995176
4,data,x,12.5,11.4126575426816,21.0,24.347524233972802
4,data,gameId,4.15,2.896437965632,21.3,19.2667007249936
4,data,playId,3.43,2.896437965632,22.4,19.2667007249936
4,df,a,3.42,2.3551126952960004,4.35,3.6146815876416003
4,df,dis,3.14,2.3551126952960004,7.87,3.6146815876416003
4,df,pff_hurryAllowed,4.42,2.3551126952960004,5.74,3.6146815876416003
4,df,pff_beatenByDefender,4.41,2.3551126952960004,5.73,3.6146815876416003
4,df,pff_sackAllowed,3.6,2.3551126952960004,6.15,3.6146815876416003
4,df,pff_nflIdBlockedPlayer,3.48,2.3551126952960004,5.8,3.6146815876416003
4,df,pff_backFieldBlock,3.28,2.3551126952960004,6.08,3.6146815876416003
4,df,nflId,2.67,2.3551126952960004,5.47,3.6146815876416003
4,df,pff_positionLinedUp,28.8,11.1757511766852,8.14,5.4810551979
4,df,pff_blockType,46.2,8.9345059330842,5.95,5.3502149271024
4,df,x,3.43,2.3551126952960004,3.81,3.6146815876416003
4,df,playDirection,26.9,11.475840437132401,6.72,5.5733137731816
4,df,y,3.09,2.3551126952960004,5.5,3.6146815876416003
4,df,gameId,2.03,2.3551126952960004,3.77,3.6146815876416003
4,df,jerseyNumber,4.74,2.3551126952960004,5.01,3.6146815876416003
4,df,pff_hurry,6.24,2.3551126952960004,5.88,3.6146815876416003
4,df,event,65.9,9.3833155295964,5.57,5.4862379722296
4,df,frameId,1.96,2.3551126952960004,3.86,3.6146815876416003
4,df,pff_hitAllowed,4.43,2.3551126952960004,6.64,3.6146815876416003
4,df,playId,1.7,2.3551126952960004,3.65,3.6146815876416003
4,df,o,3.27,2.3551126952960004,5.58,3.6146815876416003
4,df,dir,3.79,2.3551126952960004,5.91,3.6146815876416003
4,df,pff_role,26.1,11.8046040527562,11.4,5.798089468605601
4,df,time,29.2,13.521181234276801,11.4,6.6017912050656005
4,df,s,2.53,2.3551126952960004,5.88,3.6146815876416003
4,df,team,24.2,11.30831138703,7.58,5.489002826568
4,df,pff_sack,4.34,2.3551126952960004,6.58,3.6146815876416003
