cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
10,data,Category,958.0,677.9577270915295,272.0,120.2207514567808
11,data,Sub-Category,999.0,625.5698646975295,298.0,93.7522568727808
12,data,Profit,97.6,76.6098515635712,136.0,173.75095995648
12,data,State,972.0,637.6655518025696,298.0,99.8634935982208
12,st_profit,None,3.45,0.0,0.006200000000000001,0.0
13,st_profit,None,2.77,0.0,0.00596,0.0
14,data,Profit,99.7,76.6098515635712,135.0,173.75095995648
14,data,Sales,98.5,76.6098515635712,135.0,173.75095995648
14,data,State,967.0,637.6655518025696,297.0,99.8634935982208
15,data,Region,906.0,603.7935172246496,290.0,82.74995388110081
15,data,Profit,99.8,76.6098515635712,136.0,173.75095995648
15,data,Sales,98.2,76.6098515635712,189.0,173.75095995648
15,data1,Profit,1.35,0.8172297198080001,2.69,0.0650161382208
15,data1,Sales,1.72,0.8172297198080001,2.45,0.0650161382208
