cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
9,df_cell6,count,9.01,8.90175876864,79.7,72.395276876
10,df_cell6,first_country,522.0,338.966634733956,170.0,58.402862454888
10,df_cell6,type,494.0,344.38876681365605,156.0,61.142345744088004
11,df_cell6,count,9.11,8.90175876864,78.0,72.395276876
11,df_cell6,rating,510.0,338.372804416806,147.0,58.102835047488
12,df_cell6,type,477.0,344.38876681365605,130.0,61.142345744088004
12,df_cell6,rating,524.0,338.372804416806,144.0,58.102835047488
13,df_cell6,year_added,58.9,42.478671026432,60.4,95.537182348
13,df_cell6,type,481.0,344.38876681365605,591.0,61.142345744088004
13,data_sub,TV Show,1.44,0.81372203456,2.63,0.058020738968
13,data_sub,Movie,0.902,0.81372203456,2.82,0.058020738968
14,df_cell6,first_country,526.0,338.966634733956,150.0,58.402862454888
14,df_cell6,year_added,58.8,42.478671026432,81.2,95.537182348
14,df_cell6,new_index,19.9,490.953969149961,166.0,210.00515256733502
14,df_cell6,type,525.0,344.38876681365605,137.0,61.142345744088004
15,df_cell6,type,509.0,344.38876681365605,629.0,61.142345744088004
15,df_cell6,new_index,15.5,490.953969149961,169.0,210.00515256733502
15,data_sub_cell38,TV Show,0.772,0.8475565651200001,3.04,1.139372790128
15,data_sub_cell38,Movie,0.648,0.8475565651200001,3.26,1.139372790128
16,data_sub_cell38,TV Show,0.588,0.8475565651200001,3.2,1.139372790128
16,data_sub_cell38,Movie,0.666,0.8475565651200001,2.8,1.139372790128
17,data_sub_cell38,TV Show,0.653,0.8475565651200001,3.25,1.139372790128
17,data_sub_cell38,Movie,0.622,0.8475565651200001,2.48,1.139372790128
17,data_sub_cell38,Value,0.596,0.8475565651200001,2.21,1.139372790128
19,df,show_id,2.7,3.4136537231725,4.25,2.31438759092
19,df,type,2.14,3.451368079303,2.85,2.333442428918
19,df,title,2.51,4.1170477775005,4.01,2.649701407562
19,df,director,3.18,3.3872729427115,3.71,2.4724875790220002
19,df,cast,4.09,8.971882135538499,5.54,5.024732525126
19,df,country,2.35,3.6275844523735,3.95,2.4871614858499997
19,df,date_added,2.18,3.918596342014,3.35,2.573641362158
19,df,release_year,0.58,0.92814550192,3.13,1.852346888108
19,df,rating,2.14,3.3903617946070006,5.17,2.306313107006
19,df,duration,2.27,3.524542922317,2.8,2.374033157516
19,df,listed_in,2.59,4.880870051614,2.94,3.055685396714
19,df,description,4.25,11.643382843736498,5.04,5.920442666522
19,df_cell6,type,484.0,344.38876681365605,140.0,61.142345744088004
19,x,None,2.04,0.0,0.00691,0.0
19,df_movies,show_id,325.0,237.43001823810602,131.0,41.832842456688
19,df_movies,type,335.0,237.846341754456,106.0,42.043186155288005
19,df_movies,title,398.0,287.408109030456,224.0,65.66451799708801
19,df_movies,director,384.0,278.876688417006,153.0,60.241013712288
19,df_movies,cast,703.0,630.6496230945061,411.0,229.779214832688
19,df_movies,country,372.0,266.335015474956,129.0,56.436831393287996
19,df_movies,date_added,9.56,9.271538762112,31.8,49.919232313600006
19,df_movies,release_year,6.87,6.46072491264,50.9,50.7993360344
19,df_movies,rating,336.0,235.108416132906,87.8,40.659873949487995
19,df_movies,duration,347.0,243.126585174306,84.6,44.710981479888
19,df_movies,listed_in,436.0,334.436900971356,167.0,90.84469430368802
19,df_movies,description,913.0,811.634739724656,494.0,293.215393186488
19,df_movies,month_added,30.1,29.851004133632003,50.4,66.59969227120001
19,df_movies,new_index,12.4,342.555892173561,105.0,131.783079505015
19,df_movies,year_added,30.0,29.851004133632003,75.5,66.59969227120001
19,df_movies,count,7.05,6.46072491264,31.8,50.7993360344
19,df_movies,first_country,392.0,236.37081647280598,100.0,41.297690325888
19,df_movies,target_ages,342.0,242.223869667606,93.8,44.254892618688
19,df_movies,genre,2700.0,588.391910329056,14600.0,64.12484932528801
19,df_tv,show_id,146.0,103.202074054356,41.4,19.149311580888
19,df_tv,type,155.0,106.543172456256,162.0,20.837371389288002
19,df_tv,title,168.0,123.399311684856,58.3,28.766119276488002
19,df_tv,director,177.0,108.30364286550599,39.9,21.635674402488
19,df_tv,cast,310.0,280.273282507656,171.0,103.14282506728802
19,df_tv,country,155.0,114.06735875595601,44.2,24.638898598487998
19,df_tv,date_added,9.13,4.275030803711999,39.3,22.175260117248
19,df_tv,release_year,3.91,3.28848046464,24.1,22.7343408416
19,df_tv,rating,148.0,103.26513568095599,35.4,19.181172898488
19,df_tv,duration,148.0,108.616615382706,42.9,21.884959711488
19,df_tv,listed_in,195.0,152.743404692106,74.1,44.179621689888
19,df_tv,description,353.0,350.603345477256,215.0,127.68164485108801
19,df_tv,month_added,14.9,13.440725311232,30.8,28.993990076800003
19,df_tv,new_index,6.76,149.70523808486098,46.2,66.747136583675
19,df_tv,year_added,13.5,13.440725311232,16.3,28.993990076800003
19,df_tv,count,3.67,3.28848046464,15.9,22.7343408416
19,df_tv,first_country,177.0,102.59656565820602,48.3,18.843383929488
19,df_tv,target_ages,152.0,105.452439877656,54.0,20.286288599688
19,df_tv,genre,1390.0,255.873104245056,6180.0,29.753820122088
20,df_cell6,first_country,558.0,338.966634733956,143.0,58.402862454888
20,df_cell6,count,9.69,8.90175876864,133.0,72.395276876
20,df_heatmap,show_id,395.0,273.051757616706,130.0,47.823372347688
20,df_heatmap,type,386.0,276.168052997856,107.0,49.39785245908801
20,df_heatmap,title,436.0,330.91255173405597,248.0,75.639187649088
20,df_heatmap,director,444.0,308.112854198406,143.0,64.19094421588801
20,df_heatmap,cast,762.0,710.809220163306,456.0,261.955912632288
20,df_heatmap,country,423.0,305.937811984656,147.0,64.438754463888
20,df_heatmap,date_added,21.0,10.600765749312,64.5,58.283500677376
20,df_heatmap,release_year,7.49,7.30464089664,82.0,58.2655002668
20,df_heatmap,rating,378.0,270.988824961356,114.0,46.781094245088006
20,df_heatmap,duration,413.0,282.036871599306,110.0,52.363020081288
20,df_heatmap,listed_in,486.0,383.69396539035597,189.0,103.72434908908801
20,df_heatmap,description,983.0,933.574416127806,560.0,336.759206064288
20,df_heatmap,month_added,51.4,34.216650232832,58.2,76.60398219640001
20,df_heatmap,new_index,13.1,393.860182299411,153.0,169.24855218518502
20,df_heatmap,year_added,36.7,34.216650232832,36.9,76.60398219640001
20,df_heatmap,count,7.57,7.30464089664,37.4,58.2655002668
20,df_heatmap,first_country,436.0,268.797433437006,112.0,45.673913458488
20,df_heatmap,target_ages,394.0,278.967288534156,116.0,50.812140945888
20,df_heatmap,genre,3100.0,676.852285951056,17200.0,72.86164778608801
21,df_heatmap,first_country,422.0,268.797433437006,571.0,45.673913458488
21,df_heatmap,target_ages,397.0,278.967288534156,119.0,50.812140945888
22,df_movies,first_country,375.0,236.37081647280598,97.8,41.297690325888
22,df_movies,count,6.9,6.46072491264,32.5,50.7993360344
22,df_tv,show_id,142.0,103.202074054356,41.3,19.149311580888
22,df_tv,type,147.0,106.543172456256,38.3,20.837371389288002
22,df_tv,title,167.0,123.399311684856,58.0,28.766119276488002
22,df_tv,director,151.0,108.30364286550599,39.9,21.635674402488
22,df_tv,cast,308.0,280.273282507656,151.0,103.14282506728802
22,df_tv,country,152.0,114.06735875595601,44.6,24.638898598487998
22,df_tv,date_added,9.12,4.275030803711999,16.4,22.175260117248
22,df_tv,release_year,3.69,3.28848046464,15.7,22.7343408416
22,df_tv,rating,145.0,103.26513568095599,35.8,19.181172898488
22,df_tv,duration,146.0,108.616615382706,43.7,21.884959711488
22,df_tv,listed_in,199.0,152.743404692106,68.5,44.179621689888
22,df_tv,description,328.0,350.603345477256,149.0,127.68164485108801
22,df_tv,month_added,14.5,13.440725311232,16.2,28.993990076800003
22,df_tv,new_index,6.81,149.70523808486098,49.5,66.747136583675
22,df_tv,year_added,13.7,13.440725311232,16.1,28.993990076800003
22,df_tv,count,3.54,3.28848046464,14.9,22.7343408416
22,df_tv,first_country,175.0,102.59656565820602,59.0,18.843383929488
22,df_tv,target_ages,150.0,105.452439877656,41.7,20.286288599688
22,df_tv,genre,1400.0,255.873104245056,5160.0,29.753820122088
23,df_cell6,first_country,519.0,338.966634733956,135.0,58.402862454888
23,df_cell6,year_added,58.2,42.478671026432,44.4,95.537182348
24,data_sub,TV Show,1.7,0.81372203456,4.03,0.058020738968
24,data_sub,Movie,1.55,0.81372203456,3.04,0.058020738968
24,df_cell6,first_country,520.0,338.966634733956,155.0,58.402862454888
24,df_cell6,year_added,59.3,42.478671026432,46.9,95.537182348
25,df_cell6,title,579.0,410.806673318256,285.0,92.69242547308801
