cell_idx,df_name,df_col,cpu->gpu,cost-cpu->gpu,gpu->cpu,cost-gpu->cpu
0,data,finalWorth,7.33,4.717826739455999,154.0,35.3806125056
0,data,category,283.0,201.86998867218242,91.0,65.1282916587552
0,data,personName,287.0,204.89601250266242,83.0,66.4414499633952
0,data,age,29.4,20.8348499721728,50.8,46.6564607467392
0,data,country,276.0,188.56538682906242,86.9,59.0104844215968
0,data,city,284.0,185.9476286404224,93.2,57.9696813799968
0,data,source,283.0,199.48392357090242,113.0,63.8901844577952
0,data,industries,279.0,201.86998867218242,70.2,65.1282916587552
0,data,countryOfCitizenship,362.0,189.02877300378242,66.1,58.6403833563552
0,data,organization,688.0,119.23123043658241,41.1,50.8176416129568
0,data,selfMade,5.51,3.8967582108415995,9.28,4.3748555456
0,data,status,238.0,172.1590872035424,60.4,50.1171268837152
0,data,gender,242.0,170.7567834772224,78.3,49.4086255841952
0,data,birthDate,275.0,199.4428167328224,72.6,64.95462623695681
0,data,lastName,261.0,183.8203497697824,70.6,55.8469718369952
0,data,firstName,280.0,183.92405111130242,82.6,56.1986641409568
0,data,title,683.0,118.5623100714624,48.2,50.3465661319968
0,data,date,272.0,200.3537068948224,79.1,64.3622039777952
0,data,state,614.0,130.0806329507424,98.4,51.280692762076804
0,data,residenceStateRegion,619.0,128.1803759358624,56.4,50.3914079863968
0,data,birthYear,25.6,20.8348499721728,29.0,46.6564607467392
0,data,birthMonth,26.0,20.8348499721728,32.3,46.6564607467392
0,data,birthDay,32.2,20.8348499721728,31.6,46.6564607467392
0,data,cpi_country,26.2,20.8348499721728,34.1,46.6564607467392
0,data,cpi_change_country,26.9,20.8348499721728,27.1,46.6564607467392
0,data,gdp_country,337.0,208.74791008002242,85.5,70.69438360015681
0,data,gross_tertiary_education_enrollment,27.1,20.8348499721728,36.1,46.6564607467392
0,data,gross_primary_education_enrollment_country,38.3,20.8348499721728,50.1,46.6564607467392
0,data,life_expectancy_country,37.8,20.8348499721728,49.5,46.6564607467392
0,data,tax_revenue_country_country,38.3,20.8348499721728,27.4,46.6564607467392
0,data,total_tax_rate_country,27.7,20.8348499721728,27.3,46.6564607467392
0,data,population_country,32.6,20.8348499721728,28.7,46.6564607467392
0,data,latitude_country,40.2,20.8348499721728,28.4,46.6564607467392
0,data,longitude_country,41.1,20.8348499721728,31.5,46.6564607467392
1,data,finalWorth,6.61,4.717826739455999,25.5,35.3806125056
1,data,category,332.0,201.86998867218242,71.7,65.1282916587552
1,data,personName,500.0,204.89601250266242,80.1,66.4414499633952
1,data,age,38.2,20.8348499721728,28.5,46.6564607467392
1,data,country,562.0,188.56538682906242,70.2,59.0104844215968
1,data,city,439.0,185.9476286404224,96.4,57.9696813799968
1,data,source,306.0,199.48392357090242,76.9,63.8901844577952
1,data,industries,287.0,201.86998867218242,70.1,65.1282916587552
1,data,countryOfCitizenship,336.0,189.02877300378242,67.8,58.6403833563552
1,data,organization,745.0,119.23123043658241,41.3,50.8176416129568
1,data,selfMade,4.57,3.8967582108415995,5.45,4.3748555456
1,data,status,250.0,172.1590872035424,53.8,50.1171268837152
1,data,gender,254.0,170.7567834772224,81.8,49.4086255841952
1,data,birthDate,279.0,199.4428167328224,70.0,64.95462623695681
1,data,lastName,258.0,183.8203497697824,68.0,55.8469718369952
1,data,firstName,290.0,183.92405111130242,70.3,56.1986641409568
1,data,title,670.0,118.5623100714624,40.8,50.3465661319968
1,data,date,271.0,200.3537068948224,60.9,64.3622039777952
1,data,state,599.0,130.0806329507424,92.1,51.280692762076804
1,data,residenceStateRegion,669.0,128.1803759358624,47.4,50.3914079863968
1,data,birthYear,34.7,20.8348499721728,28.1,46.6564607467392
1,data,birthMonth,35.2,20.8348499721728,27.6,46.6564607467392
1,data,birthDay,25.6,20.8348499721728,27.7,46.6564607467392
1,data,cpi_country,26.7,20.8348499721728,27.4,46.6564607467392
1,data,cpi_change_country,33.2,20.8348499721728,27.5,46.6564607467392
1,data,gdp_country,307.0,208.74791008002242,86.3,70.69438360015681
1,data,gross_tertiary_education_enrollment,36.0,20.8348499721728,27.9,46.6564607467392
1,data,gross_primary_education_enrollment_country,42.9,20.8348499721728,45.5,46.6564607467392
1,data,life_expectancy_country,39.8,20.8348499721728,45.6,46.6564607467392
1,data,tax_revenue_country_country,37.4,20.8348499721728,37.3,46.6564607467392
1,data,total_tax_rate_country,38.5,20.8348499721728,27.1,46.6564607467392
1,data,population_country,29.9,20.8348499721728,26.8,46.6564607467392
1,data,latitude_country,34.9,20.8348499721728,27.0,46.6564607467392
1,data,longitude_country,27.3,20.8348499721728,34.6,46.6564607467392
2,data,finalWorth,6.31,4.717826739455999,23.3,35.3806125056
2,data,category,303.0,201.86998867218242,75.5,65.1282916587552
2,data,personName,291.0,204.89601250266242,82.0,66.4414499633952
2,data,age,26.6,20.8348499721728,28.1,46.6564607467392
2,data,country,285.0,188.56538682906242,82.7,59.0104844215968
2,data,city,290.0,185.9476286404224,71.3,57.9696813799968
2,data,source,290.0,199.48392357090242,75.7,63.8901844577952
2,data,industries,291.0,201.86998867218242,69.7,65.1282916587552
2,data,countryOfCitizenship,275.0,189.02877300378242,66.7,58.6403833563552
2,data,organization,808.0,119.23123043658241,42.4,50.8176416129568
